MSG:1005,0,1,"MakeMKV v1.18.2 win(x64-release) started","%1 started","MakeMKV v1.18.2 win(x64-release)"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 860160, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","860160"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 860160, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","860160"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 860160, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","860160"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 860160, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","860160"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 860160, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","860160"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 860160, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","860160"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 860160, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","860160"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 860160, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","860160"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 860160-866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","860160-866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00007.m2ts' is corrupt or invalid at offset 866304, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00007.m2ts","866304"
MSG:4009,0,2,"Too many AV synchronization issues in file '/BDMV/STREAM/00007.m2ts' (title #-) , future messages will be printed only to log file","Too many AV synchronization issues in file '%1' (title #%2) , future messages will be printed only to log file","/BDMV/STREAM/00007.m2ts","-"
MSG:5076,0,2,"Hash check failed for file 00007.m2ts at offset 976896, file is corrupt.","Hash check failed for file %1 at offset %2, file is corrupt.","00007.m2ts","976896"
MSG:5076,0,2,"Hash check failed for file 00007.m2ts at offset 1173504, file is corrupt.","Hash check failed for file %1 at offset %2, file is corrupt.","00007.m2ts","1173504"
MSG:5076,0,2,"Hash check failed for file 00007.m2ts at offset 1370112, file is corrupt.","Hash check failed for file %1 at offset %2, file is corrupt.","00007.m2ts","1370112"
MSG:5076,0,2,"Hash check failed for file 00007.m2ts at offset 2549760, file is corrupt.","Hash check failed for file %1 at offset %2, file is corrupt.","00007.m2ts","2549760"
MSG:5076,16777216,2,"Hash check failed for file 00007.m2ts at offset 2746368, file is corrupt.","Hash check failed for file %1 at offset %2, file is corrupt.","00007.m2ts","2746368"
MSG:5077,0,1,"Too many hash check errors in file 00007.m2ts.","Too many hash check errors in file %1.","00007.m2ts"
MSG:3307,0,2,"File 00007.m2ts was added as title #8","File %1 was added as title #%2","00007.m2ts","8"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3667968, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3667968"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3667968, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3667968"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3667968-3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3667968-3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3674112-3680256, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3674112-3680256"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3680256, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3680256"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3680256, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3680256"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3680256, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3680256"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3680256-3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3680256-3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3686400-3692544, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3686400-3692544"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3692544, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3692544"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3692544, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3692544"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3692544, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3692544"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3692544-3698688, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3692544-3698688"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3698688, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3698688"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3698688, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3698688"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3698688, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3698688"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3698688, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3698688"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3698688, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3698688"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3698688, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3698688"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00009.m2ts' is corrupt or invalid at offset 3698688, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00009.m2ts","3698688"
